Required Concept,CUI,Preferred Name
,C5188115,"PODOPHYLLUM 5 [hp_X] in 1 mL / ASCORBIC ACID 6 [hp_X] in 1 mL / GALIUM APARINE 6 [hp_X] in 1 mL / GOLDENSEAL 6 [hp_X] in 1 mL / NIACINAMIDE 6 [hp_X] in 1 mL / PYRIDOXINE HYDROCHLORIDE 6 [hp_X] in 1 mL / RIBOFLAVIN 6 [hp_X] in 1 mL / LACTIC ACID, L- 6 [hp_X] in 1 mL / THIAMINE HYDROCHLORIDE 6 [hp_X] in 1 mL / THIOCTIC ACID 8 [hp_X] in 1 mL / COLCHICUM AUTUMNALE BULB 8 [hp_X] in 1 mL / CONIUM MACULATUM FLOWERING TOP 8 [hp_X] in 1 mL / SODIUM DIETHYL OXALACETATE 8 [hp_X] in 1 mL / SULFUR 8 [hp_X] in 1 mL / BILBERRY 8 [hp_X] in 1 mL / NOREPINEPHRINE BITARTRATE 10 [hp_X] in 1 mL / ASPIRIN 10 [hp_X] in 1 mL / ADENOSINE TRIPHOSPHATE DISODIUM 10 [hp_X] in 1 mL / ANTHRAQUINONE 10 [hp_X] in 1 mL / HISTAMINE DIHYDROCHLORIDE 10 [hp_X] in 1 mL / MAGNESIUM GLUCONATE 10 [hp_X] in 1 mL / NADIDE 10 [hp_X] in 1 mL / NAPHTHOQUINE 10 [hp_X] in 1 mL / UBIDECARENONE 10 [hp_X] in 1 mL / PANTOTHENIC ACID 10 [hp_X] in 1 mL / MANGANESE PHOSPHATE, DIBASIC 15 [hp_X] in 1 mL / HYDROQUINONE 3 [hp_C] in 1 mL / SALMONELLA ENTERICA SUBSP. ENTERICA SEROVAR ENTERITIDIS 30 [hp_C] in 1 mL ORAL LIQUID [Bio Cytotox Phase]"
midazolam,C3500195,2 ML Midazolam 1 MG/ML Cartridge
,C3853826,1 ML Midazolam 5 MG/ML Prefilled Syringe
,C3857257,2 ML Midazolam 5 MG/ML Prefilled Syringe
,C4048417,5 ML Midazolam 1 MG/ML Injection
,C4048764,2 ML Midazolam 5 MG/ML Injection
,C4048767,1 ML Midazolam 5 MG/ML Injection
,C3265508,midazolam HCl in 0.9 % sodium chloride 3 mg/3 mL (1 mg/mL) INTRAVEN SYRINGE (ML)
,C4718880,midazolam/ketamine HCl/ondansetron HCl 3 mg-25 mg-2 mg SUBLINGUAL TROCHE
,C4719128,ketamine/midazolam/ondansetron 25 mg-3 mg-2 mg sublingual tablet
,C4762523,KETAMINE HYDROCHLORIDE 25 mg / MIDAZOLAM 3 mg / HYDROXYZINE HYDROCHLORIDE 10 mg SUBLINGUAL TROCHE [MKH Dose Pack]
,C4762530,MIDAZOLAM 3 mg / KETAMINE HYDROCHLORIDE 25 mg / ONDANSETRON HYDROCHLORIDE ANHYDROUS 2 mg SUBLINGUAL TROCHE [MKO Melt Dose Pack]
hypertension,C0020538,Hypertensive disease
,C1963138,"Hypertension, CTCAE"
,C2748577,No hypertension
,C0810002,Hypertension with complications and secondary hypertension
,C1391549,"c.pregnancy; hypertension, gestational hypertension"
,C1411597,"pregnancy; hypertension, gestational hypertension"
,C4546218,Diastolic hypertension and systolic hypertension
,C0018036,"Hypertension, Goldblatt"
,C0020540,Malignant Hypertension
,C0020541,Portal Hypertension
,C0020542,Pulmonary Hypertension
,C0020544,Renal hypertension
,C0020545,"Hypertension, Renovascular"
,C0028840,Ocular Hypertension
,C0085580,Essential Hypertension
,C0151740,Intracranial Hypertension
,C0152105,Hypertensive heart disease
,C0152170,Transient hypertension
,C0155616,Secondary hypertension
,C0204946,Hypertension education
,C0206586,Endolymphatic Hydrops
,C0221154,Paroxysmal hypertension
,C0221155,Systolic hypertension
,C0234708,Raised intraocular pressure (finding)
,C0235222,Diastolic hypertension
bizarre behavior,C0474407,Bizarre behavior
,C3176600,Bizarre behavior:Find:Pt:^Patient:Ord:DI-PAD CGP V 1.4
,C4482094,demonstrated behavior mannerisms bizarre
,C4711801,"Monitor for abnormalities in mental status (e.g., confusion, bizarre behavior, anxiety, loss of coordination, agitation, seizure, and coma)"
hypoglycemia,C0020615,Hypoglycemia
,C4553659,"Hypoglycemia, CTCAE"
,C0020617,Hypoglycemic coma
,C0150254,Hypoglycemia management
,C0158986,Neonatal hypoglycemia
,C0238179,"HYPOGLYCEMIA, EXOGENOUS"
,C0270230,Hypoglycemia of piglets
,C0271703,Factitious hypoglycemia
,C0271707,Autoimmune hypoglycemia
,C0271708,Fasting Hypoglycemia
,C0271710,Reactive hypoglycemia
,C0271711,Spontaneous hypoglycemia
,C0271712,Hypoglycemia of childhood
,C0271713,Ketotic hypoglycemia
,C0271714,"Hypoglycemia, leucine-induced"
,C0271715,Mixed hypoglycemia
,C0311196,Hypoglycemia diet
,C0338545,Neuropathy associated with hypoglycemia
,C0342315,Nocturnal hypoglycemia due to diabetes mellitus
,C0342317,Loss of hypoglycemic warning due to diabetes mellitus
,C0342320,Alimentary hypoglycemia
,C0342321,Drug induced hypoglycemia
,C0348452,Other hypoglycemia
,C0513272,Monitor for hypoglycemia
,C0549443,Hypoglycemia aggravated
transport,C0600151,Adenine Nucleotide Translocator 3
,C1159630,3-hydroxyphenyl propanoate transport
,C1159754,glycerol-3-phosphate transport
,C1326449,3-phenylpropionic acid transport
,C1326494,3-hydroxyphenylpropionic acid transmembrane transport
,C1413198,CCT6A gene
,C0242194,"Anion Exchange Protein 1, Erythrocyte"
,C0757202,organic anion transport protein 3
,C1159457,2-keto-3-deoxygluconate transport
,C1326462,3'-phosphoadenosine 5'-phosphosulfate transport
,C1420165,SLC27A3 gene
,C1448554,"SLC4A7 protein, human"
,C1824754,CLPB gene
,C2754307,"adenosine 3',5'-bisphosphate transmembrane transport"
,C3810626,Long-Chain Fatty Acid Transport Protein 3
,C4689900,glycerol-3-phosphate transmembrane transport
,C0385332,"MTR3 protein, S cerevisiae"
,C0964504,"Slco1a5 protein, rat"
,C1307422,"SKD3 protein, mouse"
,C1414876,FXYD3 gene
,C1425980,EXOSC6 gene
,C1434866,"ptr3 protein, S pombe"
,C1571584,"SLC4A1 protein, human"
,C3491609,"EXOSC6 protein, human"
,C3547940,(R)-carnitine transport
rhonchi,C0034642,Rales
,C0035508,Rhonchi
,C0231862,High-pitched rhonchi
,C0231863,Low-pitched rhonchi
,C0858640,Moist rales
,C0859999,Dry rale
,C2077321,inspiratory rhonchi
,C2200449,rhonchi in left lung
,C2200450,rhonchi in right lung
,C2235504,expiratory rhonchi
,C2237505,rhonchi in both lungs
,C0436746,O/E - rhonchi present
,C0741779,BREATH SOUND RHONCHI
,C0741780,BREATH SOUND RHONCHI ASYMPTOMATIC
,C2071411,rhonchi at right apex
,C2071412,rhonchi in right mid-lung field
,C2071413,rhonchi at right base
,C2071414,rhonchi at left apex
,C2071415,rhonchi in left mid-lung field
,C2071416,rhonchi in left base
,C2071417,rhonchi at both apices
,C2071419,rhonchi in both bases
,C2200427,rhonchi on both sides laterally
,C2200428,rhonchi on both sides medially
,C2200429,rhonchi on both sides anteromedially
pain jaw,C0236000,Jaw pain
,C2015951,outcomes otolaryngology: jaw pain
,C0239064,Jaw claudication
,C1390558,upper jaw; pain
,C1960980,Pain radiating to jaw
,C2032377,pain in left side of jaw
,C2032447,pain in right side of jaw
,C2073345,chest pain radiating to jaw
,C2095088,ENT goal to alleviate jaw pain
,C2108444,jaw pain during exercise
,C2702700,pain in jaw both sides
,C4526738,Extent Have Pain in Jaw
,C4552061,Mandibular pain
,C2144731,tooth pain in left lower jaw
,C2144734,tooth pain in left upper jaw
,C2144738,tooth pain in right lower jaw
,C2144741,tooth pain in right upper jaw
,C3843619,Pain in the jaw joint or in front of the ear
,C2095206,ENT procedure possible limitations and risks discussed include residual jaw pain
,C2095216,ENT procedure possible limitations and risks discussed include worsened jaw pain
,C2144732,tooth pain in posterior left lower jaw
,C2144733,tooth pain in anterior left lower jaw
,C2144735,tooth pain in posterior left upper jaw
,C2144736,tooth pain in anterior left upper jaw
,C2144739,tooth pain in posterior right lower jaw
cough,C0010200,Coughing
,C1961131,"Cough, CTCAE"
,C3274924,Have Been Coughing
,C3815497,Cough (guaifenesin)
,C4084725,Usual Severity Cough
,C4084726,How Much Distress Cough
,C4084727,Cough Frequency
,C0425502,No cough
,C0719558,Cough-X Cough Relief
,C0003449,Antitussive Agents
,C0010201,Chronic cough
,C0043167,Pertussis
,C0043168,Whooping cough due to unspecified organism
,C0150182,Encouragement of deep breathing and coughing exercises
,C0151574,Decreased coughing
,C0231911,Paroxysmal cough
,C0231912,Nocturnal cough
,C0231914,Cough at rest
,C0231917,Postural cough
,C0232051,Cough reflex
,C0234435,"Syncope, Tussive"
,C0234866,Barking cough
,C0239132,"COUGH, EXPLOSIVE"
,C0239133,Hacking cough
,C0239134,Productive Cough
pin point pupils,C0235231,Pin point pupils
diaphoresis,C0700590,Increased sweating
,C1262243,Menopausal diaphoresis
,C1559072,"Diaphoresis, CTCAE"
,C1821822,Profuse diaphoresis
,C1854341,obsolete Diaphoresis (with pheochromocytoma)
,C1559073,"Grade 1 Diaphoresis, CTCAE"
,C1559074,"Grade 2 Diaphoresis, CTCAE"
,C2032516,pain level expressed by diaphoresis
,C2198895,dizziness preceded by sweating
,C4540886,Diaphoresis above the injury
,C1861469,"Autonomic features may occur (diaphoresis, tachycardia, hyperthermia, hypertension)"
,C4710888,"Monitor for insensible fluid loss (e.g., diaphoresis and respiratory infection)"
,C0513022,"Monitor cardiorespiratory response to activity (e.g., tachycardia, other dysrhythmias, dyspnea, diaphoresis, pallor, hemodynamic pressures, respiratory rate)"
,C0513301,"Monitor for loss of electrolyte-rich fluids (e.g., nasogastric suction, ileostomy drainage, diarrhea, wound drainage, and diaphoresis)"
,C4709489,"Monitor work of breathing (e.g., respiratory rate, heart rate, use of accessory muscles, diaphoresis)"
,C4711148,"Instruct on signs that warrant ending the procedure and reporting to health care practitioner (e.g., palpitations, diaphoresis, pallor, and shortness of breath)"
,C4712808,"Perform a comprehensive appraisal of peripheral circulation (i.e., check peripheral pulses, edema, capillary refill), skin temperature, and diaphoresis"
,C4709959,"Monitor for signs of hypovolemic shock (e.g., decreased blood pressure; rapid, thready pulse; increased respiratory rate; diaphoresis; restlessness; cool, clammy skin)"
,C4712366,"Monitor for symptoms that indicate increased work of breathing (e.g., increased heart or respiratory rate, increased blood pressure, diaphoresis, changes in mental status)"
,C4712787,"Perform a comprehensive appraisal of peripheral circulation (i.e., check peripheral pulses, edema, capillary refill, skin temperature. and diaphoresis) in any initial assessment of pacemaker patients and before initiating corrective actions"
,C4710777,"Monitor for signs and symptoms of autonomic dysreflexia (e.g., paroxysmal hypertension, bradycardia, tachycardia, diaphoresis higher than the level of injury, facial flushing, pallor lower than the level of injury, headache, nasal congestion, engorgement of temporal and neck vessels, conjunctival congestion, chills without fever, pilomotor erection, and chest pain)"
,C4711425,"Determine possible risk factors for fluid imbalance (e.g., albumin loss state, burns, malnutrition, sepsis, nephrotic syndrome, hyperthermia, diuretic therapy, renal pathologies, cardiac failure, diaphoresis, liver dysfunction, strenuous exercise, heat exposure, infection, postoperative state, polyuria, vomiting, and diarrhea)"
,C4713887,"Monitor for symptoms specific to drug consumed (e.g., constricted pupils, hypotension, and bradycardia for opiate overdose; nausea, vomiting, diaphoresis, and right upper quadrant pain 48 to 72 hours after acetaminophen overdose; and dilated pupils, tachycardia, seizures, and chest pain for cocaine overdose)"
,C4709499,"Monitor for symptoms of worsening respiratory alkalosis (e.g., alternating periods of apnea and hyperventilation, increasing anxiety, increased heart rate without increased blood pressure, dyspnea, dizziness, tingling in extremities, hyperreflexia, frequent sighing and yawning, blurred vision, diaphoresis, dry mouth, pH level of greater than 7.45, PaCO2 less than 35 mm Hg, associated hyperchloremia, HCO3 deficit)"
,C4709520,"Monitor for signs and symptoms of PaCO2 level deficit and respiratory alkalosis (e.g., frequent sighing and yawning, tetany, paresthesia, muscular twitching, palpitations, tingling and numbness, dizziness, blurred vision, diaphoresis, dry mouth, convulsions, pH level greater than 7.45, PaCO2 less than 35 mm Hg, associated hyperchloremia, and possible HCO3 deficit)"
fentanyl,C0995115,2 ML Fentanyl 0.05 MG/ML Cartridge
,C4048899,2 ML Fentanyl 0.05 MG/ML Injection
,C0937476,Fentanyl Citrate/Sodium Chloride 0.2 MG/100 ML-0.9% Intravenous Solution
,C4048896,5 ML Fentanyl 0.05 MG/ML Injection
,C0498905,"Injection, droperidol and fentanyl citrate, up to 2 ml ampule"
,C1177684,"Fentanyl Citrate 2 ug in 1 mL / BUPIVACAINE HYDROCHLORIDE 1.25 mg in 1 mL EPIDURAL INJECTION, SOLUTION"
,C1177686,Fentanyl Citrate/Ropivacaine Hydrochloride/Sodium Chloride 2 MCG/1 ML-0.2%-0.9% Epidural Solution
,C1635189,Fentanyl Citrate/Ropivacaine Hydrochloride/Sodium Chloride 2 MCG/1 ML-0.125%-0.9% Epidural Solution
,C1655820,Bupivacaine Hydrochloride/Fentanyl Citrate/Sodium Chloride 0.2%-2 MCG/1 ML-0.9% Epidural Solution
,C1661185,"FENTANYL 2MCG/ROPIVACAINE 0.1%/ML/NS INJ,BAG,250ML"
,C3267785,bupivacaine-fentanyl 0.083%-2 mcg/mL-NaCl 0.9% injectable solution
,C4048688,Bupivacaine Hydrochloride/Fentanyl Citrate/Sodium Chloride 0.1%-0.2 MG/100 ML-0.9% Epidural Solution
,C4048903,50 ML Fentanyl 0.05 MG/ML Injection
,C4083196,fentaNYL 1200 MCG (2 x 600 MCG/ACTUAT) Mucosal Spray
,C4083198,{2 (Fentanyl 0.8 MG/ACTUAT Mucosal Spray) } Pack
,C5207476,FENTANYL CITRATE 2 mg in 1 mL NASAL SPRAY [Instanyl]
,C0937477,Fentanyl 0.005 MG/ML Injectable Solution
,C1345854,Fentanyl 0.004 MG/ML / Ropivacaine hydrochloride 2 MG/ML Injectable Solution
,C2684200,Fentanyl Citrate/Ropivacaine Hydrochloride/Sodium Chloride 2 MCG/1 ML-0.08%-0.9% Epidural Solution
,C2684481,Fentanyl Citrate/Ropivacaine Hydrochloride/Sodium Chloride 2 MCG/1 ML-0.15%-0.9% Epidural Solution
,C2720182,Fentanyl 0.05 MG/ML Includes Injectable Solution & 2 ML Prefilled Syringe
,C3249799,Bupivacaine Hydrochloride/Fentanyl Citrate/Sodium Chloride 0.25%-2 MCG/1 ML-0.9% Epidural Solution
,C4083197,{2 (Fentanyl 0.6 MG/ACTUAT Mucosal Spray [Subsys]) } Pack [Subsys 1200 MCG]
,C4083199,{2 (Fentanyl 0.8 MG/ACTUAT Mucosal Spray [Subsys]) } Pack [Subsys 1600 MCG]
,C4084066,"FENTANYL 2MCG/ROPIVACAINE 0.15%/ML/NS INJ,BAG,250ML"
use of accessory muscles,C0425468,Accessory respiratory muscles used
,C3842126,Accessory muscles used with breathing
,C2224944,exaggerated use of accessory muscles for inspiration
,C4062395,Use of significant respiratory accessory muscles
,C4062403,Minimal use of respiratory accessory muscles
,C0513865,"Note chest movement, watching for symmetry, use of accessory muscles, and supraclavicular and intercostal muscle retractions"
,C1739502,"Observe chest movement, including symmetry, use of accessory muscles, and supraclavicular and intercostal muscle retractions"
,C4709489,"Monitor work of breathing (e.g., respiratory rate, heart rate, use of accessory muscles, diaphoresis)"
,C0513281,"Monitor for indications of chronic respiratory acidosis (e.g., barrel chest, clubbing of nails, pursed-lips breathing, and use of accessory muscles), as appropriate"
nausea,C0027497,Nausea
,C1963179,"Nausea, CTCAE 3.0"
,C2984057,Have Nausea
,C3829611,How Much Nausea During This Period
,C4084796,How Often Nausea
,C4085222,How Much Distress Nausea
,C4085661,Usual Severity Nausea
,C4085862,Bothered by Nausea
,C4255480,Nausea:Presence or Threshold:Point in time:^Patient:Ordinal
,C4552888,Nausea Visual Analogue Scale
,C4552889,Feel Nausea
,C4553767,"Nausea, CTCAE 5.0"
,C4761315,Nausea Subscale
,C0423584,No nausea
,C0026603,Motion Sickness
,C0027498,Nausea and vomiting
,C0240352,Morning nausea
,C0306071,Emetrol
,C0312416,Morning Sickness
,C0375548,No vomiting
,C0423583,Nausea present
,C0520904,Postoperative Nausea
,C0549280,Nausea aggravated
,C0718572,Anti-Nausea
,C0722001,Nausea Control
delusional thoughts,C0011253,Delusions
midazolam,C1123404,Midazolam 1 MG/ML
,C0978647,Midazolam 1 MG/ML Injectable Solution
,C4048416,Midazolam 1 MG/ML Injection
,C0978649,Midazolam 5 MG/ML Injectable Solution
,C3853826,1 ML Midazolam 5 MG/ML Prefilled Syringe
,C4048767,1 ML Midazolam 5 MG/ML Injection
,C0498933,"Injection, midazolam hydrochloride, per 1 mg"
,C2920420,2 ML Midazolam 1 MG/ML Prefilled Syringe
,C3500195,2 ML Midazolam 1 MG/ML Cartridge
,C3503030,Midazolam 1 MG/ML Prefilled Syringe
,C4048414,Midazolam Hydrochloride 1 MG/ML includes Injectable Solution and Injection
,C4048415,2 ML Midazolam 1 MG/ML Injection
,C4048417,5 ML Midazolam 1 MG/ML Injection
,C4048763,1 ML Midazolam 5 MG/ML Cartridge
,C5140135,Midazolam 50 MG/ML Nasal Spray
,C3241930,"Midazolam 1 MG/ML includes Injectable Solution, Injection, Cartridge & Prefilled Syringe"
,C0358428,Midazolam 2 MG/ML Injectable Solution
,C1351678,Midazolam 2 MG/ML Oral Solution
,C4048764,2 ML Midazolam 5 MG/ML Injection
,C4048766,Midazolam 5 MG/ML Injection
,C2980829,1 ML Midazolam 2 MG/ML Prefilled Syringe
,C3195226,"MIDAZOLAM HYDROCHLORIDE 0.5 mg in 1 mL INTRAVENOUS INJECTION, SOLUTION"
,C3249132,"Midazolam Hydrochloride, 1 mg/mL-D5% injectable solution"
,C3857257,2 ML Midazolam 5 MG/ML Prefilled Syringe
,C4048995,Midazolam 1 MG/ML includes Prefilled Syringe & Cartridge
albuterol,C0361785,Albuterol 0.833 MG/ML / Ipratropium Bromide 0.167 MG/ML Inhalation Solution
,C1168688,Albuterol 0.417 MG/ML Inhalation Solution
,C1168689,Albuterol 0.21 MG/ML Inhalation Solution
,C1696556,Albuterol 0.83 MG/ML Inhalation Solution
,C4759880,NDA020503 200 ACTUAT Albuterol 0.09 MG/ACTUAT Metered Dose Inhaler
rales,C0034642,Rales
,C0240859,Basilar Rales
,C0231862,High-pitched rhonchi
,C0231863,Low-pitched rhonchi
,C0231867,Medium rales
,C0240861,"RALES, SUBCREPITANT"
,C0277863,Atelectatic rales
,C0425543,Coarse respiratory crackles
,C0425544,Fine respiratory crackles
,C0425547,Post-tussive crackles
,C0577961,Inspiratory crackles
,C0577962,Expiratory crackles
,C0858640,Moist rales
,C3842114,Rales-right
,C3842115,Rales-left
,C0231880,Superficial crackling rales
,C0240860,"RALES, BASILAR, RIGHT"
,C0240862,"RALES, SUBCREPITANT, BILATERAL"
,C0425546,Bubbling crackles
,C0741774,BREATH SOUND RALES
,C0741775,BREATH SOUND RALES ASYMPTOMATIC
,C0741776,BREATH SOUND RALES DIFFUSE
,C0741777,BREATH SOUND RALES FINE
,C0741778,BREATH SOUND RALES NEW
,C2036407,stress test-induced rales
diaphoresis,C0700590,Increased sweating
,C1262243,Menopausal diaphoresis
,C1559072,"Diaphoresis, CTCAE"
,C1821822,Profuse diaphoresis
,C1854341,obsolete Diaphoresis (with pheochromocytoma)
,C1559073,"Grade 1 Diaphoresis, CTCAE"
,C1559074,"Grade 2 Diaphoresis, CTCAE"
,C2032516,pain level expressed by diaphoresis
,C2198895,dizziness preceded by sweating
,C4540886,Diaphoresis above the injury
,C1861469,"Autonomic features may occur (diaphoresis, tachycardia, hyperthermia, hypertension)"
,C4710888,"Monitor for insensible fluid loss (e.g., diaphoresis and respiratory infection)"
,C0513022,"Monitor cardiorespiratory response to activity (e.g., tachycardia, other dysrhythmias, dyspnea, diaphoresis, pallor, hemodynamic pressures, respiratory rate)"
,C0513301,"Monitor for loss of electrolyte-rich fluids (e.g., nasogastric suction, ileostomy drainage, diarrhea, wound drainage, and diaphoresis)"
,C4709489,"Monitor work of breathing (e.g., respiratory rate, heart rate, use of accessory muscles, diaphoresis)"
,C4711148,"Instruct on signs that warrant ending the procedure and reporting to health care practitioner (e.g., palpitations, diaphoresis, pallor, and shortness of breath)"
,C4712808,"Perform a comprehensive appraisal of peripheral circulation (i.e., check peripheral pulses, edema, capillary refill), skin temperature, and diaphoresis"
,C4709959,"Monitor for signs of hypovolemic shock (e.g., decreased blood pressure; rapid, thready pulse; increased respiratory rate; diaphoresis; restlessness; cool, clammy skin)"
,C4712366,"Monitor for symptoms that indicate increased work of breathing (e.g., increased heart or respiratory rate, increased blood pressure, diaphoresis, changes in mental status)"
,C4712787,"Perform a comprehensive appraisal of peripheral circulation (i.e., check peripheral pulses, edema, capillary refill, skin temperature. and diaphoresis) in any initial assessment of pacemaker patients and before initiating corrective actions"
,C4710777,"Monitor for signs and symptoms of autonomic dysreflexia (e.g., paroxysmal hypertension, bradycardia, tachycardia, diaphoresis higher than the level of injury, facial flushing, pallor lower than the level of injury, headache, nasal congestion, engorgement of temporal and neck vessels, conjunctival congestion, chills without fever, pilomotor erection, and chest pain)"
,C4711425,"Determine possible risk factors for fluid imbalance (e.g., albumin loss state, burns, malnutrition, sepsis, nephrotic syndrome, hyperthermia, diuretic therapy, renal pathologies, cardiac failure, diaphoresis, liver dysfunction, strenuous exercise, heat exposure, infection, postoperative state, polyuria, vomiting, and diarrhea)"
,C4713887,"Monitor for symptoms specific to drug consumed (e.g., constricted pupils, hypotension, and bradycardia for opiate overdose; nausea, vomiting, diaphoresis, and right upper quadrant pain 48 to 72 hours after acetaminophen overdose; and dilated pupils, tachycardia, seizures, and chest pain for cocaine overdose)"
,C4709499,"Monitor for symptoms of worsening respiratory alkalosis (e.g., alternating periods of apnea and hyperventilation, increasing anxiety, increased heart rate without increased blood pressure, dyspnea, dizziness, tingling in extremities, hyperreflexia, frequent sighing and yawning, blurred vision, diaphoresis, dry mouth, pH level of greater than 7.45, PaCO2 less than 35 mm Hg, associated hyperchloremia, HCO3 deficit)"
,C4709520,"Monitor for signs and symptoms of PaCO2 level deficit and respiratory alkalosis (e.g., frequent sighing and yawning, tetany, paresthesia, muscular twitching, palpitations, tingling and numbness, dizziness, blurred vision, diaphoresis, dry mouth, convulsions, pH level greater than 7.45, PaCO2 less than 35 mm Hg, associated hyperchloremia, and possible HCO3 deficit)"
sleepiness,C0013144,Drowsiness
,C2830004,Somnolence
,C0541854,Daytime sleepiness
,C0917799,Hypersomnia
,C0027404,Narcolepsy
,C0393766,Postviral excessive daytime sleepiness
,C0858780,Feeling of residual sleepiness
,C2126117,fainting followed by prolonged sleepiness
,C2219848,Daytime somnolence
,C2228963,medicated level of sleepiness
,C3541276,Epworth Sleepiness Scale Questionnaire
,C3639428,MDS-UPDRS - Daytime Sleepiness
,C4551761,Excessive daytime sleepiness
,C4706348,ESS (Epworth Sleepiness Scale) score
,C0393765,Excessive day and night-time sleepiness
,C0393767,Excessive daytime sleepiness with sleep paralysis
,C4706326,Assessment using ESS (Epworth Sleepiness Scale)
,C0393764,Excessive daytime sleepiness - normal night sleep
,C0694563,Excessive daytime somnolence
,C2931865,"Irresistible sleepiness, cataplexy and onset of sleep in desynchronized phase"
,C3641277,CDISC Questionnaire ESS Test Name Terminology
,C3641278,CDISC Questionnaire ESS Test Code Terminology
,C2129304,likelihood fall asleep during day total Epworth score
,C3174126,Does your child have a problem with sleepiness during the day:Find:Pt:^Patient:Ord:PhenX
,C3174127,Does your child have a problem with sleepiness during the day
tachycardia,C0039231,Tachycardia
,C3827868,Tachycardia by ECG Finding
,C0039235,"Tachycardia, Ectopic Junctional"
,C0039236,"Tachycardia, Paroxysmal"
,C0039239,Sinus Tachycardia
,C0039240,Supraventricular tachycardia
,C0042514,"Tachycardia, Ventricular"
,C0221047,Bradycardia-tachycardia syndrome
,C0232211,Idiojunctional tachycardia
,C0241324,"TACHYCARDIA, EXERTIONAL"
,C0242514,"Tachycardia, Reciprocating"
,C0340468,Sinoatrial node tachycardia
,C0340471,Atrioventricular tachycardia
,C0344428,Ventricular Tachycardia by ECG Finding
,C0392191,Irregular tachycardia
,C0410918,Fetal tachycardia
,C0428982,AV junctional (nodal) tachycardia
,C0457252,Baseline tachycardia
,C0546959,Atrial tachycardia
,C0549268,Tachycardia aggravated
,C0749248,TACHYCARDIA REST
,C0749250,TACHYCARDIA WITH ECTOPY
,C0849662,supraventicular tachycardia
,C0858524,Tachycardia nervous
,C0877308,Neonatal tachycardia
fever,C0015967,Fever
,C0424755,Fever symptoms (finding)
,C4552740,"Fever, CTCAE"
,C0024530,Malaria
,C0040830,Trench Fever
,C0043397,Jungle yellow fever
,C1313924,"screening; fever, yellow fever"
,C1401679,glandular fever; fever
,C1401748,fever; screening hemorrhagic fever
,C1401765,fever; blackwater fever
,C1401741,"fever; Mediterranean, tick fever (rickettsiosis, spotted fever)"
,C0002797,Bovine Anaplasmosis
,C0003175,Anthrax disease
,C0004771,Bartonella Infections
,C0005681,Blackwater Fever
,C0006060,Boutonneuse Fever
,C0006309,Brucellosis
,C0006391,Bunyamwera virus disease
,C0006542,Byssinosis
,C0008055,Chikungunya Fever
,C0009186,Coccidioidomycosis
,C0009400,Colorado Tick Fever
,C0009952,Febrile Convulsions
,C0011311,Dengue Fever
,C0014481,Ephemeral Fever
oral glucose,C2188683,urine glucose 3 hours post oral glucose tolerance test
,C2208795,blood glucose measurement 3 hours post oral glucose tolerance test
,C2022282,prenatal oral glucose tolerance test 3 hours
,C2022274,prenatal oral glucose tolerance test 3 hour value
,C2317816,prenatal oral glucose tolerance test 3 hour DEX 100g
,C3666478,"nutritional therapy, glucose intolerance,soy 3 gram-80 kcal/20 gram ORAL BAR"
,C4530024,SYZYGIUM CUMINI SEED 3 [hp_X] in 1 mL / SUS SCROFA ADRENAL GLAND 6 [hp_X] in 1 mL / GOLDENSEAL 6 [hp_X] in 1 mL / SUS SCROFA PITUITARY GLAND 6 [hp_X] in 1 mL / SUS SCROFA PANCREAS 6 [hp_X] in 1 mL / KIDNEY BEAN 9 [hp_X] in 1 mL / ACETIC ACID 12 [hp_X] in 1 mL / LACTIC ACID 12 [hp_X] in 1 mL / PHOSPHORIC ACID 12 [hp_X] in 1 mL / PHOSPHORUS 12 [hp_X] in 1 mL / URANYL NITRATE HEXAHYDRATE 12 [hp_X] in 1 mL ORAL LIQUID [Glucose Control T015]
tenderness,C0234233,Sore to touch
,C0684239,Emotional tenderness
,C0151206,Scalp tenderness
,C0151767,Liver tender
,C0232498,Abdominal tenderness
,C0234242,Pain and tenderness
,C0234246,Rebound tenderness
,C0235634,Renal angle tenderness
,C0238594,Adnexal tenderness
,C0238745,back tenderness
,C0238807,Bone tenderness
,C0238861,BURSAL TENDERNESS
,C0238883,CALF TENDERNESS
,C0238964,CERVICAL TENDERNESS
,C0239008,Chest wall tenderness
,C0239230,EAR TENDERNESS
,C0239279,Epididymal tenderness
,C0239408,Tenderness in limb
,C0239435,Tenderness eye
,C0239470,tenderness on palpation of eyelid
,C0239532,Facial tenderness
,C0239610,FINGERTIP TENDERNESS
,C0239682,FOREHEAD TENDERNESS
,C0239730,GENITAL TENDERNESS
,C0239739,Tenderness of gums
hallucinations,C0018524,Hallucinations
,C4553314,"Hallucinations, CTCAE"
,C0029226,"Hallucinations, Organic"
,C0233759,"Hallucinations, Elementary"
,C0233760,Functional hallucinations
,C0233761,Extracampine hallucinations
,C0233762,"Hallucinations, Auditory"
,C0233763,"Hallucinations, Visual"
,C0233765,"Hallucinations, Olfactory"
,C0233766,"Hallucinations, Gustatory"
,C0233767,"Hallucinations, Tactile"
,C0233773,"Hallucinations, Hypnagogic"
,C0233774,"Hallucinations, Somatic"
,C0235153,"Hallucinations, Sensory"
,C0242004,MUSHROOM HALLUCINOSIS
,C0424068,Verbal auditory hallucinations
